text/value/type,text/value/coordinates/0,text/value/coordinates/1,text/id,text/key
Point,7.2663,43.7034,1018473382512390144,Sun Jul 15 12:32:31 +0000 2018
Point,1.4439,43.60393,1018473396315701248,Sun Jul 15 12:32:34 +0000 2018
Point,-2.82334701,50.72243587,1018473409729032192,Sun Jul 15 12:32:37 +0000 2018
Point,3.03461746,42.82309911,1018473448815804416,Sun Jul 15 12:32:47 +0000 2018
Point,2.33436,48.88003,1018473471204966401,Sun Jul 15 12:32:52 +0000 2018
Point,1.583333,50.516666,1018473510052585472,Sun Jul 15 12:33:01 +0000 2018
Point,2.31496671,48.8717828,1018473555061862400,Sun Jul 15 12:33:12 +0000 2018
Point,-4.03333,50.3167,1018473564314456064,Sun Jul 15 12:33:14 +0000 2018
Point,2.48108,42.32046,1018473568097562625,Sun Jul 15 12:33:15 +0000 2018
Point,3.2,42.3333,1018473599471144960,Sun Jul 15 12:33:23 +0000 2018
Point,-1.96772985,51.84557359,1018473606463049728,Sun Jul 15 12:33:24 +0000 2018
Point,3.39154913,47.98264355,1018473608308543488,Sun Jul 15 12:33:25 +0000 2018
Point,7.75,48.5833,1018473632643932160,Sun Jul 15 12:33:31 +0000 2018
Point,2.3387,48.8582,1018473642248699904,Sun Jul 15 12:33:33 +0000 2018
Point,-0.140483,50.824142,1018473661425217536,Sun Jul 15 12:33:37 +0000 2018
Point,-0.73770871,50.87108083,1018473663555883009,Sun Jul 15 12:33:38 +0000 2018
Point,3.02388889,42.54611111,1018473667141996544,Sun Jul 15 12:33:39 +0000 2018
Point,7.62474,45.22056,1018473705285017601,Sun Jul 15 12:33:48 +0000 2018
Point,6.48591649,46.38706569,1018473742438158342,Sun Jul 15 12:33:57 +0000 2018
Point,7.64490582,45.09950585,1018473780753190912,Sun Jul 15 12:34:06 +0000 2018
Point,-1.56667,51.9667,1018473824852070400,Sun Jul 15 12:34:16 +0000 2018
Point,-2.2,47.2833,1018473837472747522,Sun Jul 15 12:34:19 +0000 2018
Point,2.3508,48.8567,1018473837757976577,Sun Jul 15 12:34:19 +0000 2018
Point,-4.53444444,50.81694444,1018473866753183744,Sun Jul 15 12:34:26 +0000 2018
Point,-1.78796698,51.68157274,1018473886092890113,Sun Jul 15 12:34:31 +0000 2018
Point,7.84274897,43.82657716,1018473888848674816,Sun Jul 15 12:34:32 +0000 2018
Point,-1.96677812,51.84561213,1018473917873377281,Sun Jul 15 12:34:39 +0000 2018
Point,2.10633193,48.88826834,1018473942279958528,Sun Jul 15 12:34:44 +0000 2018
Point,2.354,48.872,1018473973154242562,Sun Jul 15 12:34:52 +0000 2018
Point,2.3508,48.8567,1018473979479289856,Sun Jul 15 12:34:53 +0000 2018
Point,-1.98454,43.32389,1018473989675585536,Sun Jul 15 12:34:56 +0000 2018
Point,6.6430657,45.8468233,1018473995102908416,Sun Jul 15 12:34:57 +0000 2018
Point,2.71340648,48.67916368,1018474006004097030,Sun Jul 15 12:35:00 +0000 2018
Point,6.14867091,46.20597193,1018474014342201344,Sun Jul 15 12:35:02 +0000 2018
Point,-2.947576,43.2626194,1018474021438959616,Sun Jul 15 12:35:03 +0000 2018
Point,-1.719589,50.923493,1018474032927211520,Sun Jul 15 12:35:06 +0000 2018
