text/value/0/0/0,text/value/0/0/1,text/value/0/1/0,text/value/0/1/1,text/value/0/2/0,text/value/0/2/1,text/value/0/3/0,text/value/0/3/1,text/id,text/key
18.20703,52.744382,18.20703,52.819561,18.293273,52.819561,18.293273,52.744382,1012333632722231297,Thu Jun 28 13:55:20 +0000 2018
20.852552,52.097709,20.852552,52.367962,21.271028,52.367962,21.271028,52.097709,1012333657414160386,Thu Jun 28 13:55:26 +0000 2018
16.743235,52.291745,16.743235,52.507246,17.069316,52.507246,17.069316,52.291745,1012333679664877568,Thu Jun 28 13:55:32 +0000 2018
23.179217,51.262642,23.179217,56.171734,32.776981,56.171734,32.776981,51.262642,1012333682185658369,Thu Jun 28 13:55:32 +0000 2018
20.852552,52.097709,20.852552,52.367962,21.271028,52.367962,21.271028,52.097709,1012333683699830784,Thu Jun 28 13:55:33 +0000 2018
23.753031,54.820753,23.753031,54.959579,24.100281,54.959579,24.100281,54.820753,1012333702146379776,Thu Jun 28 13:55:37 +0000 2018
20.294751,54.627806,20.294751,54.780496,20.649281,54.780496,20.649281,54.627806,1012333726297219073,Thu Jun 28 13:55:43 +0000 2018
22.13572,44.386383,22.13572,52.379475,40.227172,52.379475,40.227172,44.386383,1012333731049345027,Thu Jun 28 13:55:44 +0000 2018
20.852552,52.097709,20.852552,52.367962,21.271028,52.367962,21.271028,52.097709,1012333737093320705,Thu Jun 28 13:55:45 +0000 2018
22.616779,49.993606,22.616779,50.086718,22.723986,50.086718,22.723986,49.993606,1012333752008273920,Thu Jun 28 13:55:49 +0000 2018
15.909877,51.260554,15.909877,51.283291,15.959417,51.283291,15.959417,51.260554,1012333784727945216,Thu Jun 28 13:55:57 +0000 2018
18.428993,54.274958,18.428993,54.446932,18.952687,54.446932,18.952687,54.274958,1012333796086206464,Thu Jun 28 13:55:59 +0000 2018
23.439447,53.169374,23.439447,53.408741,23.768692,53.408741,23.768692,53.169374,1012333799403933698,Thu Jun 28 13:56:00 +0000 2018
